mpo,name,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""39197301""","""Mid-Ohio Regional Planning Commission""","""Columbus, OH,Marion, OH""",786.34,1090305.15,423427.24,498093.54,44,55,46,25,31,26,20,24,21,6.52,18.55,1.75,2,2,16026,15833,16129,3,3,3,12915,12514,12926,10456,10081,10451,2410,2381,2425,49,52,50,52,55,53,3.2,6.8,2.16,0.85,24805,59,40178,78,19,51,2359,1339,1421,923,60,40
"""39197302""","""Miami Valley Regional Planning Commission""","""Cincinnati, OH-KY-IN,Columbus, OH,Dayton-Kettering, OH,Greenville, OH,Sidney, OH,Springfield, OH,Urbana, OH,Washington Court House, OH,Wilmington, OH""",580.73,741459.33,304719.25,771086.79,47,57,43,23,29,21,24,28,22,7.27,13.09,1.77,2,2,17779,17530,18508,2,2,2,13339,12377,13909,10612,9683,11073,2673,2637,2783,53,57,54,58,62,58,2.1,4.6,1.24,0.40,14753,71,16654,81,31,34,2409,1097,1181,741,67,33
"""39197303""","""Eastgate Regional COG""","""Akron, OH,Ashtabula, OH,Canton-Massillon, OH,Cleveland-Elyria, OH,Meadville, PA,New Castle, PA,Salem, OH,Youngstown-Warren-Boardman, OH-PA""",350.92,362738.89,156118.45,577453.92,52,62,41,23,29,18,28,33,23,7.63,9.50,1.77,2,2,18640,18329,19852,1,1,1,13376,12374,14399,10568,9611,11409,2803,2757,2985,5,5,5,10,11,10,1.7,3.8,0.69,0.27,10563,77,10037,82,53,22,3171,924,978,604,73,27
"""39197304""","""Brook-Hancock-Jefferson Metropolitan Planning Commission""","""Canton-Massillon, OH,Pittsburgh, PA,Salem, OH,Weirton-Steubenville, WV-OH,Wheeling, WV-OH""",97.00,96129.09,40020.27,339216.13,52,62,41,23,28,17,29,34,24,8.27,5.20,1.83,2,2,19773,19361,21096,1,1,1,13880,12852,14874,10940,9971,11737,2938,2878,3135,3,3,3,12,12,13,1.4,3.2,0.75,0.12,5347,80,5257,83,61,23,2511,895,955,552,77,23
"""39197400""","""Ohio-Kentucky-Indiana Regional Council of Governments""","""Cincinnati, OH-KY-IN,Dayton-Kettering, OH,Wilmington, OH""",1181.31,1554654.43,617740.17,1221668.15,44,55,45,23,29,23,22,26,22,7.46,14.91,1.84,2,2,18242,18051,18486,2,2,2,13767,13346,13873,11011,10619,11080,2743,2715,2780,13,13,13,14,14,14,2.2,5.5,1.29,0.51,18805,65,27299,80,43,32,2736,1221,1352,741,68,32
"""39197500""","""Toledo Metropolitan Area COG""","""Adrian, MI,Findlay, OH,Fremont, OH,Monroe, MI,Tiffin, OH,Toledo, OH""",304.98,321757.97,130926.56,478912.92,49,59,42,24,30,20,25,29,22,7.23,14.28,1.75,2,2,17704,17426,18480,2,2,2,13166,12185,13825,10479,9537,11022,2662,2621,2779,25,27,24,8,9,8,1.8,4.7,1.04,0.27,15400,70,17952,81,30,23,2667,1038,1108,710,66,34
"""39198200""","""Licking County Area Transportation Study""","""Columbus, OH,Coshocton, OH,Mount Vernon, OH,Zanesville, OH""",56.65,71002.33,26491.19,213772.92,42,52,44,20,25,20,23,28,24,8.20,7.55,1.95,2,2,20433,19948,20527,1,1,1,14761,14350,14779,11686,11349,11690,3073,3000,3087,2,2,2,2,2,2,1.6,3.9,0.61,0.12,7541,78,8168,82,38,32,1829,1072,1123,782,73,27
"""39200300""","""Policy Committee of the Erie Regional Planning Commission""","""Cleveland-Elyria, OH,Fremont, OH,Norwalk, OH,Sandusky, OH""",46.73,53670.30,21739.86,127901.55,51,61,45,24,30,21,27,31,24,8.64,9.93,1.92,2,2,20373,19935,21297,1,1,1,14552,13520,15175,11486,10519,11970,3064,2999,3202,3,3,3,15,15,15,1.3,2.7,0.55,0.17,6309,80,6933,84,45,23,2415,1085,1187,613,76,24
"""40196500""","""Association of Central Oklahoma Governments""","""Oklahoma City, OK,Shawnee, OK""",696.06,878166.49,331184.60,699286.18,48,59,45,24,30,22,24,29,23,7.79,15.79,1.89,2,2,19026,18619,19125,1,2,1,14149,13702,14263,11280,10894,11379,2862,2801,2877,7,7,7,14,15,14,2.3,4.5,1.41,0.47,15041,74,20130,82,28,52,2524,1166,1241,861,66,34
"""40197300""","""Lawton MPO""","""Lawton, OK""",47.07,54621.93,21070.05,36816.37,46,55,38,21,26,17,25,29,21,6.55,12.21,1.72,2,2,17147,16497,17607,1,1,1,12870,11885,13230,10278,9389,10569,2579,2483,2649,12,13,12,16,16,15,3.6,4.2,4.60,0.57,8053,70,8661,82,15,81,1593,906,986,780,58,42
"""40197400""","""Indian Nations COG""","""Bartlesville, OK,Tulsa, OK""",422.92,607380.53,237998.41,711389.01,50,60,45,25,32,22,25,29,23,7.81,12.28,1.84,2,2,18807,18464,19096,1,2,1,13872,12858,14172,11008,10043,11266,2829,2779,2873,34,36,34,48,50,47,2.2,4.5,1.13,0.33,13605,72,20837,82,29,40,2299,1175,1259,936,66,34
"""41197300""","""Central Lane MPO""","""Eugene-Springfield, OR""",149.57,219873.58,89476.46,72240.04,55,66,47,30,38,25,24,28,21,6.35,18.19,1.64,2,2,15350,15067,15983,3,4,3,12727,11762,13338,9818,8896,10316,2803,2753,2919,106,113,103,231,247,225,4.3,6.0,3.23,1.24,16267,62,21347,80,14,91,1635,1325,1529,1022,57,43
"""41197900""","""Portland Area Comprehensive Transportation System (OR)""","""Portland-Vancouver-Hillsboro, OR-WA,Salem, OR""",726.44,1182969.64,456802.49,274996.09,46,57,54,28,35,33,19,22,21,6.22,22.92,1.74,2,2,15067,14901,15039,7,7,7,13899,12990,13151,10939,10056,10193,2753,2721,2746,207,213,212,302,310,309,4.6,7.5,3.69,1.66,31891,62,47201,77,12,112,1587,1736,1949,1250,63,37
"""41198200""","""Rogue Valley MPO""","""Medford, OR""",66.54,107648.49,43898.03,115930.42,54,65,46,29,37,25,24,28,21,6.60,15.47,1.66,2,2,16080,15735,16757,2,2,2,12901,11928,13469,9937,9024,10381,2937,2875,3060,28,30,28,28,30,28,2.1,5.0,1.14,0.38,10036,58,13409,81,22,33,2788,1311,1511,1015,58,42
"""41198700""","""Salem-Keizer Area Transportation Study""","""Salem, OR""",104.11,177957.02,63508.06,55412.54,48,59,46,26,32,25,22,27,21,6.47,18.68,1.74,2,2,15747,15367,15558,5,5,5,13280,12804,13219,10403,9996,10377,2876,2806,2841,2,2,1,3,3,3,4.3,6.5,2.89,1.15,16127,61,25436,78,15,99,1570,1289,1458,1034,58,42
"""41200200""","""Bend MPO""","""Bend, OR""",1.50,3963.32,1460.57,15586.91,56,69,60,30,37,32,26,32,28,11.38,1.23,2.14,2,2,26111,25763,26446,0,0,0,17614,17169,17683,12809,12428,12816,4769,4705,4830,36,36,37,39,38,40,1.1,2.1,0.73,0.09,2568,82,2296,85,156,8,3449,1673,1712,1450,79,21
"""41200300""","""Corvallis Area MPO""","""Albany-Lebanon, OR,Corvallis, OR""",32.40,44242.33,17705.49,21182.47,49,60,48,28,34,27,21,25,21,6.55,16.56,1.68,2,2,16473,16281,16991,2,2,2,13065,12638,13337,10056,9664,10233,3008,2973,3103,1,1,1,2,2,2,3.7,5.3,3.10,0.84,9361,50,13219,81,20,54,2005,1427,1519,1064,49,51
"""41201301""","""Albany Area Metropolitan Planning Organization""","""Albany-Lebanon, OR,Salem, OR""",21.02,32632.24,12669.42,10511.73,48,58,44,25,31,22,24,28,21,7.02,20.67,1.69,2,2,17058,16822,17208,2,2,2,13269,12335,13507,10125,9232,10336,3115,3073,3143,29,30,28,122,126,121,4.7,5.2,3.26,1.21,10906,57,12367,81,15,92,1793,1156,1301,996,53,47
"""41201302""","""Middle Rogue MPO""","""Grants Pass, OR,Medford, OR""",11.66,17788.47,7311.28,25921.11,58,72,45,30,38,22,28,34,23,7.20,10.04,1.68,2,2,17764,17439,18873,1,1,1,12809,12298,14315,9562,9111,10868,3245,3186,3447,1,1,1,1,1,1,2.1,4.2,1.13,0.28,5746,67,8129,82,54,38,2584,1164,1360,884,59,41
"""42196401""","""Lehigh Valley Transportation Study""","""Allentown-Bethlehem-Easton, PA-NJ,East Stroudsburg, PA,Philadelphia-Camden-Wilmington, PA-NJ-DE-MD,Pottsville, PA,Reading, PA""",396.99,575555.30,216577.90,421271.30,46,57,50,26,33,28,20,24,22,7.24,17.72,1.80,2,2,17598,17399,17708,3,3,3,13639,13241,13599,10762,10394,10704,2828,2796,2846,48,51,50,50,52,51,2.9,5.5,1.52,0.51,18421,54,23285,80,22,52,1891,1483,1589,925,70,30
"""42196402""","""Lackawanna-Luzerne Transportation Study""","""Allentown-Bethlehem-Easton, PA-NJ,Bloomsburg-Berwick, PA,East Stroudsburg, PA,Pottsville, PA,Scranton--Wilkes-Barre, PA""",439.04,496912.45,203337.34,750079.97,50,60,43,25,31,21,25,29,22,7.42,15.28,1.74,2,2,18055,17899,18769,1,1,1,13322,12375,13926,10396,9471,10885,2902,2878,3017,24,26,24,23,24,23,2.0,4.6,1.17,0.27,11843,64,14388,81,29,32,2378,1112,1246,743,70,30
"""42196403""","""Lancaster County Transportation Coordinating Committee""","""Harrisburg-Carlisle, PA,Lancaster, PA,Lebanon, PA,Philadelphia-Camden-Wilmington, PA-NJ-DE-MD,Reading, PA,York-Hanover, PA""",247.09,385916.51,144694.85,401573.72,46,57,48,25,31,26,21,26,22,7.74,15.48,1.85,2,2,18799,18538,18723,2,2,2,14136,13722,14038,11069,10695,10982,3021,2979,3009,46,47,46,44,45,44,2.8,4.6,1.21,0.36,13850,53,18858,81,33,25,2267,1350,1471,918,68,32
"""42196404""","""York Area MPO""","""Baltimore-Columbia-Towson, MD,Gettysburg, PA,Harrisburg-Carlisle, PA,Lancaster, PA,York-Hanover, PA""",240.81,308234.08,119975.90,403956.48,47,58,50,25,31,26,22,27,23,8.18,11.89,1.92,2,2,19840,19577,19991,1,1,1,14676,14282,14687,11461,11109,11447,3189,3146,3213,26,27,27,28,29,29,2.1,4.4,0.94,0.30,11953,64,16012,82,47,33,2457,1370,1457,811,76,24
"""42196405""","""Reading Area Transportation Study""","""Allentown-Bethlehem-Easton, PA-NJ,Lancaster, PA,Lebanon, PA,Philadelphia-Camden-Wilmington, PA-NJ-DE-MD,Pottsville, PA,Reading, PA""",201.11,286996.15,107318.21,299324.13,46,56,46,24,31,25,21,26,21,7.29,19.07,1.78,2,2,17937,17641,17921,3,3,3,13516,13098,13491,10633,10262,10611,2883,2835,2880,0,0,0,0,0,0,2.4,5.1,1.25,0.36,16352,50,21561,81,29,41,2158,1297,1381,871,70,30
"""42196406""","""Erie MPO""","""Ashtabula, OH,Erie, PA,Jamestown-Dunkirk-Fredonia, NY,Meadville, PA,Warren, PA""",210.90,246723.04,100941.20,473201.36,51,61,43,25,31,20,26,30,22,7.65,13.59,1.74,2,2,18520,18433,19225,2,2,2,13387,12409,14088,10393,9426,10980,2977,2964,3090,18,19,18,25,27,25,1.4,5.0,0.68,0.21,11508,67,14437,81,44,16,3254,1071,1135,704,70,30
"""42196501""","""Delaware Valley Regional Planning Commission""","""Allentown-Bethlehem-Easton, PA-NJ,Atlantic City-Hammonton, NJ,Lancaster, PA,New York-Newark-Jersey City, NY-NJ-PA,Philadelphia-Camden-Wilmington, PA-NJ-DE-MD,Reading, PA,Trenton-Princeton, NJ,Vineland-Bridgeton, NJ""",3570.24,5002484.25,1875003.42,2127232.58,47,57,53,28,35,33,19,22,21,6.18,24.42,1.66,2,2,15231,15113,15181,11,11,11,13696,12859,12997,10425,9592,9724,2449,2429,2440,822,839,833,489,499,495,3.4,7.4,2.49,0.88,40184,44,53166,76,19,57,2013,1703,1849,973,70,30
"""42196502""","""Harrisburg Area Transportation Study""","""Chambersburg-Waynesboro, PA,Gettysburg, PA,Harrisburg-Carlisle, PA,Lancaster, PA,Lebanon, PA,Pottsville, PA,Sunbury, PA,York-Hanover, PA""",328.97,475866.77,193569.65,797217.80,45,56,47,24,30,25,21,26,22,7.51,12.98,1.80,2,2,18169,17983,18683,2,2,2,13676,13291,13885,10744,10389,10871,2920,2890,3003,11,11,12,14,14,14,1.9,5.0,1.05,0.24,12587,56,20739,81,37,35,2660,1302,1427,818,69,31
"""42196503""","""Cambria County MPO""","""Altoona, PA,DuBois, PA,Indiana, PA,Johnstown, PA,Pittsburgh, PA,Somerset, PA""",133.61,132165.31,56384.95,428891.81,51,63,41,24,30,18,27,33,23,7.71,7.96,1.73,2,2,18608,18332,19978,1,1,1,12823,12317,14460,9818,9356,11236,2992,2947,3211,13,13,13,17,18,17,1.1,3.6,0.78,0.13,6030,74,6059,83,59,19,2936,930,1024,542,77,23
"""42196504""","""Blair County Planning Commission""","""Altoona, PA,DuBois, PA,Huntingdon, PA,Johnstown, PA,State College, PA""",92.00,97652.62,40876.59,270710.49,51,61,41,24,30,19,27,31,22,7.59,12.76,1.72,2,2,18145,17848,19220,2,2,2,13233,12260,14101,10284,9357,10979,2916,2869,3089,33,34,33,41,43,41,1.5,4.5,0.77,0.15,8247,72,9997,82,52,23,2799,973,1055,641,72,28
"""42196800""","""Williamsport Area Transportation Study""","""Bloomsburg-Berwick, PA,Lewisburg, PA,Lock Haven, PA,Sayre, PA,Sunbury, PA,Williamsport, PA""",91.99,93052.43,37778.15,621699.36,50,60,44,24,30,21,26,30,23,8.20,10.18,1.82,2,2,19801,19562,20607,1,1,1,14101,13119,14687,10900,9955,11356,3182,3145,3312,18,19,19,23,24,23,0.8,3.5,0.38,0.06,6129,68,8340,83,64,11,3363,1084,1153,742,72,28
"""42197400""","""Southwestern Pennsylvania Commission""","""DuBois, PA,Indiana, PA,Johnstown, PA,Morgantown, WV,New Castle, PA,Oil City, PA,Pittsburgh, PA,Salem, OH,Somerset, PA,Weirton-Steubenville, WV-OH,Wheeling, WV-OH,Youngstown-Warren-Boardman, OH-PA""",1889.99,2275760.92,985171.22,4203354.67,47,57,45,24,30,23,22,27,22,7.38,13.24,1.75,2,2,17792,17690,18685,3,3,3,13364,12904,13934,10464,10019,10890,2860,2843,3003,40,42,41,39,41,40,1.8,5.4,0.95,0.23,16257,69,21652,80,40,27,2697,1198,1310,734,73,27
"""42198201""","""Centre County MPO""","""DuBois, PA,Huntingdon, PA,Lewistown, PA,Lock Haven, PA,State College, PA""",57.00,91300.28,34403.97,480035.30,50,61,48,27,33,26,23,28,23,7.57,12.81,1.82,2,2,19150,18831,19601,2,3,2,13976,13535,14231,10882,10491,11064,3078,3026,3150,17,18,17,46,49,46,0.7,4.5,0.57,0.07,8554,57,10498,82,101,8,3860,1346,1339,937,65,35
"""42198202""","""Shenango Valley Area Transportation Study""","""Meadville, PA,New Castle, PA,Oil City, PA,Pittsburgh, PA,Youngstown-Warren-Boardman, OH-PA""",95.90,94157.73,39239.51,309059.33,54,65,42,25,31,19,29,34,24,8.06,7.51,1.78,2,2,19313,18987,20626,1,1,1,13769,12758,14805,10664,9704,11489,3104,3053,3315,1,1,1,2,2,2,1.5,3.3,0.49,0.13,6402,76,6148,83,58,21,2598,974,1024,646,74,26
"""42200300""","""Lebanon County MPO""","""Harrisburg-Carlisle, PA,Lancaster, PA,Lebanon, PA,Pottsville, PA,Reading, PA""",77.94,122274.80,46623.02,209543.11,48,59,46,24,31,23,24,29,23,8.00,11.78,1.85,2,2,19444,19120,19662,1,1,1,14212,13786,14364,11079,10704,11196,3125,3073,3160,8,9,8,8,8,8,2.3,3.8,1.13,0.22,9682,58,10859,82,36,31,1956,1226,1334,858,70,30
"""42201311""","""Northeastern Pennsylvania Planning Alliance MPO""","""Allentown-Bethlehem-Easton, PA-NJ,Bloomsburg-Berwick, PA,East Stroudsburg, PA,Harrisburg-Carlisle, PA,Lebanon, PA,New York-Newark-Jersey City, NY-NJ-PA,Pottsville, PA,Poughkeepsie-Newburgh-Middletown, NY,Reading, PA,Scranton--Wilkes-Barre, PA,Sunbury, PA""",205.99,248498.92,98200.06,911506.23,50,60,47,24,30,23,25,30,24,8.67,8.35,1.92,2,2,21010,20785,21376,1,1,1,14937,14146,15143,11554,10799,11702,3377,3341,3436,6,6,6,10,10,10,1.7,3.2,0.94,0.11,5959,66,6592,83,65,18,2555,1214,1326,761,80,20
"""42201312""","""Susquehanna Economic Development Association Council of Governments""","""Bloomsburg-Berwick, PA,Chambersburg-Waynesboro, PA,Harrisburg-Carlisle, PA,Huntingdon, PA,Lewisburg, PA,Lewistown, PA,Lock Haven, PA,Pottsville, PA,Scranton--Wilkes-Barre, PA,Selinsgrove, PA,State College, PA,Sunbury, PA,Williamsport, PA""",266.97,317868.61,125591.35,1997270.21,52,63,45,25,31,20,28,33,24,8.51,7.13,1.88,2,2,20393,19908,21363,0,0,0,14530,13629,15185,11244,10419,11741,3278,3200,3433,9,9,10,12,12,12,1.2,2.7,0.60,0.06,4483,69,4927,84,66,14,3056,1071,1189,650,76,24
"""42201313""","""Franklin County MPO""","""Chambersburg-Waynesboro, PA,Gettysburg, PA,Hagerstown-Martinsburg, MD-WV,Harrisburg-Carlisle, PA,Huntingdon, PA,Washington-Arlington-Alexandria, DC-VA-MD-WV""",61.01,102264.27,40567.57,353426.92,46,57,47,23,28,23,24,29,24,8.63,7.12,1.94,2,2,20812,20316,21080,1,1,1,14936,14507,15051,11579,11231,11651,3345,3265,3388,12,12,12,14,15,15,1.6,3.2,0.60,0.11,6271,64,7876,83,62,20,2592,1202,1321,811,71,29
"""42201314""","""Adams County Transportation Planning Organization""","""Baltimore-Columbia-Towson, MD,Chambersburg-Waynesboro, PA,Gettysburg, PA,Harrisburg-Carlisle, PA,Washington-Arlington-Alexandria, DC-VA-MD-WV,York-Hanover, PA""",45.03,81602.46,31261.67,294006.32,49,61,53,26,32,28,24,29,25,9.33,4.99,2.05,2,2,22371,22062,22615,1,1,1,15888,15474,15925,12282,11918,12280,3595,3546,3635,10,10,11,11,11,12,1.6,2.8,0.62,0.11,6004,75,6761,84,70,13,2546,1447,1590,912,79,21
"""44197400""","""State Planning Council""","""Boston-Cambridge-Newton, MA-NH,Norwich-New London, CT,Providence-Warwick, RI-MA,Worcester, MA-CT""",734.41,960653.84,374596.13,586538.39,47,58,50,27,34,30,19,23,21,6.62,18.78,1.74,2,2,16514,16367,16752,3,4,3,13064,12680,13086,10412,10048,10395,2570,2548,2608,81,84,84,74,77,76,2.8,6.5,1.80,0.64,21418,55,27489,79,21,59,2126,1552,1827,899,65,35
"""45196200""","""Greenville-Pickens Area Transportation Study""","""Greenville-Anderson, SC,Seneca, SC,Spartanburg, SC""",259.46,487465.51,186712.40,376411.28,52,62,45,25,32,22,26,30,23,8.40,8.70,1.90,2,2,20035,19639,20426,1,1,1,14288,13274,14632,11356,10398,11642,2922,2865,2979,11,11,11,13,13,13,3.1,3.5,1.44,0.50,11031,67,18800,83,38,41,2067,1163,1254,856,70,30
"""45197000""","""Columbia Area Transportation Study""","""Columbia, SC""",291.11,440512.60,174237.75,511580.86,50,60,45,25,32,23,24,28,22,7.69,9.12,1.82,2,2,18976,18682,19310,1,2,1,13654,12661,13969,10878,9927,11144,2767,2725,2816,9,9,9,11,11,11,3.3,4.7,1.18,0.34,10517,65,17578,81,37,31,2641,1184,1255,904,68,32
"""45197500""","""Spartanburg Area Transportation Study""","""Gaffney, SC,Spartanburg, SC,Union, SC""",105.21,145632.89,56576.75,129735.27,49,59,42,22,28,19,27,31,23,8.14,6.16,1.88,2,2,19815,19290,20293,1,1,1,14123,13082,14541,11230,10264,11577,2890,2814,2959,4,4,4,17,18,17,3.1,3.4,1.24,0.44,7948,70,10942,83,39,42,2067,977,1040,701,69,31
"""45197700""","""Charleston Area Transportation Study""","""Charleston-North Charleston, SC""",287.58,521608.18,196805.37,396121.76,49,60,50,27,34,27,22,27,22,7.91,12.32,1.86,2,2,19204,18943,19233,1,2,1,13943,13537,13942,11102,10733,11096,2801,2763,2805,41,42,41,36,38,36,3.4,5.0,1.58,0.50,10625,61,15238,81,28,44,2376,1431,1514,1136,67,33
"""45198200""","""Florence Area Transportation Study""","""Florence, SC,Sumter, SC""",71.87,97828.44,38473.29,181052.46,57,70,42,28,35,19,30,36,23,8.32,7.19,1.80,2,2,20147,19777,20756,1,1,1,13151,12656,14494,10203,9761,11458,2939,2885,3027,9,9,9,17,17,16,2.6,3.3,0.69,0.21,6086,67,8751,83,55,21,2959,1015,1081,723,70,30
"""45198300""","""Rock Hill-Fort Mill Area Transportation Study""","""Charlotte-Concord-Gastonia, NC-SC""",64.62,139933.45,52995.51,141359.01,48,59,48,24,30,24,24,29,24,8.60,7.10,1.98,2,2,20945,20480,20910,1,1,1,14917,14490,14895,11844,11486,11827,3054,2987,3049,18,18,18,22,22,22,2.6,3.6,0.98,0.37,10267,70,14121,83,53,27,2615,1281,1370,936,73,27
"""45199100""","""Sumter Urban Area Transportation Study""","""Sumter, SC""",44.61,67753.33,26375.76,88580.48,55,68,41,26,32,18,29,35,23,8.27,5.42,1.79,2,2,19945,19596,20701,1,1,1,13062,12584,14446,10146,9719,11421,2910,2859,3019,7,7,7,16,17,16,3.2,3.1,0.88,0.30,5532,69,6567,83,36,40,1927,954,977,837,67,33
"""45199200""","""Grand-Strand Area Transportation Study""","""Georgetown, SC,Myrtle Beach-Conway-North Myrtle Beach, SC-NC""",129.91,270594.39,109261.61,470915.50,55,66,46,29,36,24,26,30,23,8.16,6.70,1.81,2,2,19869,19596,20520,1,1,1,13726,12729,14273,10818,9860,11270,2898,2859,2993,10,10,11,24,25,25,2.3,4.1,0.84,0.23,6137,56,6420,82,52,24,3121,1243,1319,955,80,20
"""45199300""","""Anderson Area Transportation Study""","""Greenville-Anderson, SC""",54.70,79301.87,32023.87,80040.25,46,55,41,20,25,18,25,29,23,8.00,5.63,1.84,2,2,19929,19636,20279,1,1,1,13958,12946,14310,11035,10063,11335,2906,2864,2957,17,18,17,22,22,22,3.2,3.7,1.03,0.40,6608,69,8857,83,35,44,1967,930,982,745,67,33
"""45201300""","""Lowcountry Area Transportation Study""","""Hilton Head Island-Bluffton, SC,Savannah, GA""",85.26,149271.89,56255.70,205743.97,54,66,56,31,39,32,22,27,23,8.80,5.84,1.91,2,2,21334,21293,21487,1,1,1,14577,14172,14588,11450,11051,11438,3111,3105,3133,16,17,17,20,21,21,2.4,4.4,9.57,0.27,4721,66,5037,82,49,35,2834,1695,1759,1171,75,25
"""46197300""","""South Eastern COG""","""Sioux Falls, SD""",92.99,143960.36,58159.43,179944.25,42,52,44,21,27,22,21,25,22,7.42,14.25,1.81,2,2,17945,17772,18253,2,2,2,13523,13164,13619,10809,10476,10859,2700,2674,2746,14,15,15,25,26,26,1.8,6.5,1.39,0.32,12209,62,22114,79,28,24,2694,1169,1282,827,68,32
"""46198100""","""Rapid City Area MPO""","""Rapid City, SD""",50.62,86016.20,34874.54,419924.35,51,61,47,26,33,24,24,28,23,8.26,9.28,1.82,2,2,19906,19786,20444,1,1,1,13879,12914,14249,10862,9914,11151,2995,2977,3075,22,23,23,28,28,28,0.7,5.1,1.09,0.08,5996,62,9088,81,78,8,8130,1269,1413,849,70,30
"""47197701""","""Nashville Area MPO""","""Bowling Green, KY,Clarksville, TN-KY,Lawrenceburg, TN,Lewisburg, TN,Nashville-Davidson--Murfreesboro--Franklin, TN,Shelbyville, TN,Tullahoma-Manchester, TN""",726.01,1235134.80,470940.35,2003291.41,48,59,50,26,32,27,22,27,23,8.34,9.91,1.93,2,2,20127,19842,20131,2,2,2,14603,14200,14543,11562,11202,11501,3028,2985,3028,13,14,13,23,24,23,1.7,4.8,0.68,0.24,11668,67,21776,81,62,20,2971,1429,1519,1000,70,30
"""47197702""","""Memphis Urban Area MPO""","""Blytheville, AR,Memphis, TN-MS-AR""",587.26,840286.41,316441.56,643404.79,52,62,44,26,33,22,25,29,22,7.44,14.65,1.80,2,2,18312,17977,18481,2,2,2,13551,12527,13863,10794,9816,11082,2719,2670,2744,38,41,37,48,51,46,2.9,5.0,1.51,0.49,16138,69,23383,81,33,44,3282,1157,1187,940,62,38
"""47197703""","""Chattanooga-Hamilton County/North Georgia Transportation Planning Orga""","""Chattanooga, TN-GA,Dalton, GA,Dayton, TN""",259.63,379205.55,149811.86,398009.61,52,63,45,26,32,22,26,30,23,7.91,7.93,1.83,2,2,19159,18742,19777,1,1,1,13832,12825,14328,10950,10003,11352,2868,2807,2961,14,15,14,16,17,17,2.4,4.4,1.09,0.38,9761,70,14304,82,43,38,2645,1147,1261,740,69,31
"""47197704""","""Kingsport MTPO""","""Greeneville, TN,Johnson City, TN,Kingsport-Bristol, TN-VA""",80.59,119423.31,50934.55,173458.56,53,65,41,25,31,18,29,35,23,7.85,5.09,1.76,2,2,19091,18718,20305,1,1,1,12889,12395,14489,10006,9568,11425,2867,2811,3048,16,16,16,19,20,20,2.5,3.3,0.96,0.29,6112,71,7395,83,39,40,2033,925,1045,628,73,27
"""47197801""","""Knoxville Regional Transportation Planning Organization""","""Knoxville, TN,Morristown, TN,Sevierville, TN""",324.72,579185.24,234148.99,537629.14,51,62,45,26,32,22,26,30,23,8.05,8.31,1.86,2,2,19389,18957,20047,1,1,1,14079,13069,14559,11136,10189,11517,2917,2853,3016,26,27,27,36,37,37,3.2,3.9,1.05,0.44,10093,69,13981,82,41,39,2161,1160,1250,830,70,30
"""47197802""","""Clarksville Urbanized Area MPO""","""Clarksville, TN-KY,Nashville-Davidson--Murfreesboro--Franklin, TN""",67.59,135314.70,47897.66,155870.52,51,62,44,25,31,21,27,31,23,8.52,9.42,1.85,2,2,20402,19886,20686,1,1,1,14165,13145,14468,11095,10151,11355,3069,2993,3112,1,1,1,1,1,1,4.6,3.0,0.88,0.31,7837,63,6112,83,60,23,2828,1091,1040,976,56,44
"""47198201""","""Johnson City Metropolitan Transportation Planning Organization""","""Johnson City, TN,Kingsport-Bristol, TN-VA""",66.13,100623.76,41909.77,159668.08,55,67,41,26,33,18,29,34,23,7.71,5.03,1.74,2,2,18650,18237,20074,1,1,1,12679,12200,14337,9855,9437,11300,2807,2744,3020,18,19,18,22,23,22,2.4,3.4,0.77,0.26,6350,66,7828,83,46,34,2072,964,1080,659,69,31
"""47198202""","""Jackson Urban Area MPO""","""Brownsville, TN,Jackson, TN""",60.00,82101.22,31135.40,350266.22,56,69,44,27,34,20,29,35,24,8.33,4.84,1.87,2,2,20759,20209,21661,1,1,1,13763,13271,15083,10629,10220,11815,3124,3041,3258,10,10,10,14,15,14,1.0,3.0,0.39,0.09,4937,78,8113,84,84,12,3373,1054,1110,820,69,31
"""47198203""","""Bristol MPO""","""Kingsport-Bristol, TN-VA""",45.00,62821.79,26046.50,75933.99,54,66,41,25,31,18,29,35,23,7.89,5.15,1.78,2,2,18979,18502,20311,1,1,1,12930,12434,14532,10096,9670,11500,2824,2754,3021,10,10,10,12,12,13,3.0,2.5,1.11,0.34,5478,68,5825,84,33,52,1656,940,1019,658,74,26
