Block,PLACEFP,PLACENS,PLACE_GEOID,PLACE,COUNTY,GEO_ID
4006,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370112004006
2008,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370182012008
2014,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370182012014
2009,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370131002009
1070,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370160001070
1030,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370167001030
2007,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370191112007
1016,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370157001016
3018,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370108023018
2000,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370195022000
1017,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370115001017
1034,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370144001034
3010,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370156233010
2024,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370183032024
2008,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370186012008
3034,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370168003034
2016,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370101032016
4007,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370192004007
2033,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370127022033
1035,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370167001035
2003,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370156242003
1083,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370160001083
1010,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370128011010
3000,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370179023000
1032,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370160001032
1023,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370138001023
3018,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370112003018
1033,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370183021033
1007,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370191081007
1006,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370101061006
3039,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370134003039
3005,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370156153005
2009,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370177012009
3008,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370191103008
5001,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370178005001
2016,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370177022016
2001,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370131002001
1013,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370139001013
2008,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370184072008
3031,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370168003031
2000,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370191092000
1017,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470379801001017
1003,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370191161003
3016,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370179023016
2023,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370159002023
2045,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370172002045
3014,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370133003014
5002,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370169005002
2018,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370127022018
1001,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370115001001
2004,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370184092004
4006,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370156184006
1050,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370134001050
3016,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370195033016
1015,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370193001015
1004,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370155021004
3017,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370191193017
1011,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370156221011
2000,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370191052000
1036,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370192001036
2021,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370187002021
3010,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370190083010
2021,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370163002021
4002,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370167004002
1013,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370156351013
3003,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370156303003
2028,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370163002028
3009,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370116003009
2018,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370173002018
2012,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370132022012
2003,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370132022003
1015,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370104031015
1009,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370156281009
2001,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370156292001
1008,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370133001008
3008,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370164003008
3002,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370184123002
3000,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370184123000
2022,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370194012022
3030,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370195013030
1024,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370175001024
2008,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370109012008
1001,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370182031001
1018,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370101041018
1012,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370101031012
1008,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370184081008
2036,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370194012036
3011,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370151003011
4017,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370133004017
1031,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370142001031
1004,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370166001004
3027,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370169003027
1024,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370126001024
2003,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370196002003
1005,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370167001005
3014,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370168003014
1004,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370188041004
2009,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370133002009
1003,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370158041003
1003,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370107011003
2004,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370104042004
1019,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370143001019
1002,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370191111002
2012,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370101062012
1013,52006,2405092,4752006,Nashville-Davidson metropolitan government (balance),Davidson,7500000US470370142001013
