blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""471450302011""","""Knoxville, TN""",1.00,1431.00,544.00,9975.50,62,75,55,31,39,27,30,35,27,10.53,0.57,2.14,2,2,24642,24059,25531,0,0,0,16520,15384,17061,12805,11757,13213,3707,3621,3841,7,7,8,9,9,10,1.6,1.1,0.63,0.05,3023,72,3205,86,97,15,2716,1433,1514,826,89,11
"""471450303002""","""Knoxville, TN""",1.00,1952.00,778.00,25643.02,56,67,49,25,32,22,30,35,27,10.73,0.33,2.13,2,2,25416,24875,26347,0,0,0,16583,15423,17149,12752,11672,13178,3823,3743,3963,8,7,8,9,9,10,1.5,0.8,0.09,0.03,2595,57,1876,87,167,7,3313,1154,1265,,92,8
"""471450306002""","""Knoxville, TN""",1.00,1578.00,576.00,3528.73,54,65,48,24,30,21,30,35,27,11.08,1.81,2.12,2,2,24638,24035,25506,0,0,0,16384,15293,16885,12671,11669,13041,3706,3617,3837,7,7,8,9,8,9,1.7,1.6,0.54,0.16,2944,76,2590,85,77,26,3130,1098,1176,746,84,16
"""471450309002""","""Knoxville, TN""",1.00,870.00,390.00,4747.72,49,59,44,21,26,18,28,33,26,8.71,0.72,2.03,2,2,21901,21458,22771,1,1,1,15476,14284,16108,12171,11045,12671,3295,3229,3426,11,11,11,13,13,14,1.6,1.6,0.15,0.08,3762,67,3584,85,113,24,2466,960,1029,,94,6
"""471450302013""","""Knoxville, TN""",1.00,1215.00,508.00,12123.00,66,80,58,35,44,31,31,36,27,10.70,0.45,2.15,2,2,25546,25025,26459,0,0,0,16693,15525,17273,12842,11752,13284,3843,3766,3980,8,8,8,10,9,11,1.1,1.1,0.13,0.04,2829,72,2360,86,173,12,3440,1615,1683,1085,91,9
"""471450302022""","""Knoxville, TN""",1.00,963.00,441.00,1002.39,34,40,30,9,11,8,25,28,22,7.36,3.24,1.79,2,2,18456,17829,19296,0,0,0,13485,12435,14007,10701,9744,11097,2776,2683,2903,7,7,7,9,9,9,3.9,1.8,1.17,0.44,3435,62,2931,85,20,89,1465,410,,1310,69,31
"""471450302023""","""Knoxville, TN""",1.00,1119.00,389.00,974.10,46,56,41,21,26,18,26,30,23,7.41,2.96,1.87,2,2,18872,18230,19693,0,0,0,14035,12981,14553,11189,10231,11584,2839,2743,2962,7,7,7,8,9,9,2.9,2.1,1.30,0.40,3272,93,3377,85,11,138,915,942,854,1138,76,24
"""471450306003""","""Knoxville, TN""",1.00,735.00,297.00,4534.16,52,62,46,23,29,20,28,33,25,9.45,0.62,2.01,2,2,23064,22471,23890,0,0,0,15496,14461,15953,12019,11072,12352,3470,3382,3594,7,7,8,9,9,9,2.7,2.3,0.20,0.07,2803,60,3331,85,57,29,1495,1062,1163,798,78,22
"""471450309005""","""Knoxville, TN""",1.00,1356.00,582.00,5626.06,51,61,45,23,29,20,27,32,25,8.83,0.91,1.96,2,2,21715,21201,22612,0,0,0,15008,13863,15598,11733,10664,12187,3267,3190,3402,8,8,9,11,11,11,2.2,1.5,0.24,0.10,2991,57,2416,86,99,12,3642,1060,1178,514,85,15
"""471450302014""","""Knoxville, TN""",1.00,918.00,378.00,4200.63,57,68,50,27,34,24,30,35,27,10.25,0.92,2.11,2,2,23646,23057,24503,0,0,0,16213,15104,16734,12649,11628,13040,3557,3470,3686,7,7,8,9,9,10,2.0,1.3,0.20,0.09,2952,71,2807,86,48,30,1833,1233,1351,,94,6
"""471450304005""","""Knoxville, TN""",1.00,1566.00,577.00,12263.29,71,86,63,40,50,35,31,37,28,11.41,0.54,2.20,2,2,26389,25827,27303,0,0,0,17134,15980,17687,13157,12087,13572,3970,3887,4107,7,7,7,8,8,9,1.0,1.0,0.18,0.05,2347,77,1710,86,132,16,4319,1810,2016,,94,6
"""471450307003""","""Knoxville, TN""",1.00,1066.00,578.00,1269.32,33,39,30,9,12,8,24,27,21,5.96,2.71,1.74,2,2,16566,15992,17364,0,0,0,12925,11878,13466,10426,9464,10847,2492,2407,2612,7,7,7,9,9,9,3.3,2.1,1.45,0.46,3045,85,2981,85,12,134,894,432,682,,72,28
"""471450303004""","""Knoxville, TN""",1.00,1746.00,626.00,6486.92,57,68,50,27,34,24,29,34,27,10.80,1.04,2.09,2,2,23782,23263,24704,0,0,0,16066,14884,16673,12481,11376,12948,3578,3501,3716,8,8,8,10,10,11,1.3,1.2,0.17,0.10,2638,73,2000,86,116,17,4129,1245,1392,,92,8
"""471450304002""","""Knoxville, TN""",1.00,596.00,244.00,1184.97,51,62,45,23,29,20,28,33,25,9.19,1.89,2.03,2,2,21810,21149,22684,0,0,0,15435,14341,15959,12148,11153,12540,3281,3182,3412,6,6,6,7,7,8,2.1,1.5,0.65,0.21,2591,91,2412,86,23,68,1093,1048,1107,745,84,16
"""471450304004""","""Knoxville, TN""",1.00,642.00,228.00,868.23,39,46,35,13,16,11,26,30,24,,,1.89,2,2,19973,19325,20841,0,0,0,14330,13250,14861,11319,10335,11719,3005,2908,3135,6,7,7,8,8,8,3.5,1.0,0.87,0.26,2649,60,2076,86,18,83,1144,589,580,625,84,16
"""471050604001""","""Knoxville, TN""",1.00,1076.00,429.00,4005.00,61,73,54,32,40,28,29,33,26,9.49,1.02,2.06,2,2,21797,21289,22630,0,0,0,15617,14462,16206,12328,11250,12792,3279,3204,3404,9,9,10,12,11,12,1.5,1.7,0.32,0.11,3719,86,3301,85,44,19,2070,1461,1499,,97,3
"""471050602012""","""Knoxville, TN""",1.00,3377.00,1088.00,5969.82,54,65,48,25,32,22,29,33,26,10.11,1.84,2.07,2,2,22217,21542,23075,0,0,0,15727,14617,16258,12378,11368,12778,3342,3242,3471,8,8,8,9,9,10,2.3,1.1,0.90,0.18,4372,88,5722,86,27,32,1556,1159,1218,861,84,16
"""471050602022""","""Knoxville, TN""",1.00,647.00,241.00,413.78,49,59,43,22,28,19,26,31,24,8.14,4.74,1.92,2,2,19689,18946,20475,0,0,0,14458,13481,14876,11488,10622,11788,2962,2851,3080,8,8,8,9,10,10,4.9,2.7,2.97,0.58,5449,77,5377,84,5,203,646,1009,1201,812,68,32
"""471050605021""","""Knoxville, TN""",1.00,1289.00,446.00,3672.74,51,62,46,21,27,19,30,35,27,10.81,1.31,2.12,2,2,24567,23922,25470,0,0,0,16384,15268,16902,12681,11661,13063,3696,3600,3832,7,7,7,8,8,9,2.1,0.9,0.84,0.12,2975,64,2661,86,80,18,1998,975,1010,820,85,15
"""471050607002""","""Knoxville, TN""",1.00,958.00,420.00,23049.11,48,57,43,19,23,16,29,34,26,9.79,0.18,2.08,2,2,24017,23447,24983,0,0,0,16036,14853,16644,12416,11317,12878,3613,3528,3758,7,7,7,9,9,9,1.3,0.9,0.07,0.02,2401,72,2089,86,142,7,2924,843,1035,,85,15
"""471050603024""","""Knoxville, TN""",1.00,2254.00,941.00,7046.55,63,76,55,34,42,29,29,34,26,9.77,1.30,2.07,2,2,22843,22331,23652,1,1,1,15817,14695,16371,12370,11324,12802,3436,3360,3558,11,10,11,13,13,14,1.5,2.3,0.24,0.13,4880,89,4180,84,60,18,2709,1541,1622,865,89,11
"""471050604003""","""Knoxville, TN""",1.00,2992.00,1006.00,14695.65,53,64,47,23,29,20,30,35,27,11.03,0.75,2.13,2,2,24384,23702,25319,0,0,0,16433,15276,16995,12758,11702,13179,3668,3567,3809,7,7,7,8,8,9,1.6,0.7,0.27,0.07,3307,82,2675,87,71,12,2429,1043,1130,696,83,17
"""471050601003""","""Knoxville, TN""",1.00,1327.00,410.00,4511.25,46,55,41,17,21,15,30,34,26,10.04,0.91,2.11,2,2,23234,22578,24089,0,0,0,16151,15067,16643,12649,11663,13012,3495,3398,3624,7,7,7,8,8,9,2.3,1.3,0.14,0.09,3317,77,4079,86,33,18,1448,764,777,675,88,12
"""471050603021""","""Knoxville, TN""",1.00,2155.00,678.00,2100.02,54,65,48,23,29,20,31,36,27,11.10,3.58,2.18,2,2,24452,23905,25208,1,0,1,16706,15649,17173,13017,12041,13369,3678,3597,3792,11,10,11,13,13,14,1.5,2.7,0.68,0.32,6004,96,5409,84,49,30,1677,1057,1194,,89,11
"""471050606003""","""Knoxville, TN""",1.00,2503.00,842.00,8333.17,46,55,41,18,22,16,28,33,25,9.97,1.01,2.03,2,2,22534,21673,23509,0,0,0,15510,14409,16015,12115,11143,12473,3390,3261,3537,5,5,5,6,6,7,3.2,0.3,1.70,0.10,3260,72,5905,88,40,22,1911,812,895,704,58,42
"""471050607001""","""Knoxville, TN""",1.00,1603.00,581.00,10367.61,54,65,48,24,31,21,30,35,27,10.66,0.60,2.12,2,2,24240,23515,25201,0,0,0,16345,15196,16896,12692,11652,13099,3646,3539,3791,6,6,6,7,7,8,1.8,0.6,0.53,0.06,2796,82,2484,87,68,11,1791,1114,1243,742,78,22
"""471050602025""","""Knoxville, TN""",1.00,2227.00,875.00,800.46,39,46,34,14,17,12,25,29,22,6.88,7.52,1.79,2,2,18546,17950,19313,0,1,1,13500,12488,13988,10700,9777,11072,2790,2701,2905,10,10,11,13,13,13,4.6,2.9,1.82,1.09,6091,65,6215,84,20,101,1073,628,1026,,64,36
"""471050605015""","""Knoxville, TN""",1.00,1915.00,1081.00,3461.80,44,53,39,20,25,18,24,27,22,5.26,1.64,1.81,2,2,14786,14370,15584,0,0,0,13064,11911,13717,10831,9738,11363,2224,2162,2344,9,10,10,12,13,12,1.9,1.6,0.73,0.31,3459,91,2789,85,26,51,2069,925,1059,,89,11
"""471050606001""","""Knoxville, TN""",1.00,1378.00,501.00,1345.62,50,61,45,23,28,20,28,33,25,9.50,3.54,2.01,2,2,21568,20815,22444,0,0,0,15286,14207,15789,12035,11068,12406,3245,3132,3376,7,7,7,8,8,9,3.0,1.0,1.82,0.37,4111,84,4788,86,16,62,1091,1024,1136,728,77,23
"""471050606002""","""Knoxville, TN""",1.00,1060.00,410.00,165.72,45,53,40,19,24,17,26,30,23,7.65,18.92,1.85,2,2,19123,18337,19980,0,0,0,13974,12953,14461,11091,10188,11449,2877,2759,3006,6,6,6,7,8,8,3.9,1.2,3.49,2.47,3878,96,3767,86,3,374,463,865,926,711,78,22
"""471050604002""","""Knoxville, TN""",1.00,1264.00,557.00,13261.98,52,63,46,24,30,21,29,33,26,9.41,0.40,2.04,2,2,22749,22207,23647,0,0,0,15650,14483,16249,12219,11133,12683,3422,3342,3557,9,8,9,11,11,11,1.6,1.4,0.10,0.04,3450,76,3041,86,91,10,2684,1079,1136,779,86,14
"""471050602021""","""Knoxville, TN""",1.00,2821.00,1029.00,1977.57,43,52,38,20,25,18,23,26,20,6.70,3.48,1.64,2,2,16974,16352,17717,0,1,1,12390,11448,12829,9826,8976,10153,2553,2461,2665,10,11,11,13,13,13,6.3,3.4,3.63,0.52,6485,47,7414,83,12,82,927,923,1071,814,49,51
"""471050602023""","""Knoxville, TN""",1.00,1648.00,427.00,129.74,41,49,36,17,21,15,24,27,21,7.10,23.37,1.72,2,2,17086,16316,17865,0,0,0,12870,11937,13286,10292,9473,10590,2570,2455,2687,8,8,8,10,10,10,6.5,2.9,7.02,3.29,6200,75,6366,84,2,547,347,778,830,736,55,45
"""471050603023""","""Knoxville, TN""",1.00,582.00,317.00,587.04,51,61,45,24,30,21,27,31,24,7.62,4.11,1.95,2,2,19510,18984,20234,1,1,1,14586,13540,15094,11640,10672,12038,2935,2857,3044,11,11,12,14,14,15,2.7,3.2,0.91,0.54,5807,97,6621,83,13,86,836,1098,1333,,88,12
"""471050605012""","""Knoxville, TN""",1.00,2144.00,1025.00,8352.23,49,59,44,20,25,18,29,33,26,8.96,1.10,2.08,2,2,22305,21781,23182,0,0,0,15830,14636,16455,12465,11349,12958,3355,3278,3487,9,9,10,12,12,12,1.1,1.4,0.47,0.12,3982,92,3001,86,61,17,2108,926,981,,95,5
"""471050605022""","""Knoxville, TN""",1.00,974.00,375.00,5083.81,48,57,43,20,24,17,28,33,26,9.29,0.69,2.01,2,2,22990,22403,23887,0,0,0,15478,14355,16029,12012,10976,12427,3458,3371,3593,8,8,8,9,9,10,2.3,1.2,0.16,0.07,3027,58,2592,86,86,18,2066,891,921,789,82,18
"""471050603012""","""Knoxville, TN""",1.00,2099.00,762.00,1885.24,50,60,44,25,31,22,25,29,22,8.39,3.39,1.80,2,2,19136,18496,19885,0,0,1,13641,12686,14056,10753,9892,11054,2879,2783,2991,10,10,10,12,13,13,5.6,3.4,0.87,0.40,5715,50,7451,83,14,70,889,1130,1132,1128,60,40
"""471050605011""","""Knoxville, TN""",1.00,898.00,406.00,909.11,30,35,27,9,11,8,21,24,19,3.92,1.75,1.60,2,2,13192,12684,13986,0,0,0,11592,10543,12169,9600,8627,10058,1984,1909,2104,7,7,7,8,9,8,3.8,1.3,2.11,0.45,3699,75,3387,86,19,79,1288,399,,826,57,43
"""471050602024""","""Knoxville, TN""",1.00,794.00,362.00,242.35,43,52,38,19,24,17,24,28,22,6.32,9.44,1.76,2,2,17429,16637,18251,0,0,0,13185,12200,13639,10557,9690,10887,2622,2504,2746,6,7,7,8,8,8,5.1,2.5,2.81,1.49,5523,96,5133,84,5,254,521,865,804,905,39,61
"""471050602011""","""Knoxville, TN""",1.00,915.00,335.00,1598.14,60,73,53,29,36,25,31,37,28,10.87,2.28,2.23,2,2,24937,24340,25777,0,0,0,17099,15980,17615,13340,12310,13729,3751,3663,3878,8,8,8,10,9,11,1.3,1.4,0.76,0.21,4024,93,4047,86,61,27,1955,1318,1308,1431,92,8
"""471050603022""","""Knoxville, TN""",1.00,1385.00,601.00,854.89,50,60,44,23,28,20,27,32,25,8.62,6.06,1.96,2,2,20815,20316,21564,1,1,1,14879,13811,15399,11736,10742,12143,3131,3057,3244,12,12,12,14,14,15,2.7,2.8,0.84,0.70,5451,73,5401,84,27,56,1481,1031,1137,,92,8
"""471050603011""","""Knoxville, TN""",1.00,2521.00,1064.00,2904.23,65,79,58,37,46,32,28,33,26,9.55,3.50,2.04,2,2,22111,21560,22915,1,1,1,15530,14423,16071,12193,11168,12612,3326,3244,3447,11,10,11,13,13,14,2.1,2.1,0.73,0.37,5422,83,5465,85,43,35,1495,1681,1743,1275,87,13
"""471050605014""","""Knoxville, TN""",1.00,1833.00,1077.00,2035.84,57,69,51,33,41,29,24,27,22,4.87,2.58,1.81,2,2,14331,13998,15081,1,1,1,13007,11856,13660,10839,9737,11379,2156,2106,2269,12,13,12,15,16,15,1.6,2.6,0.97,0.53,3722,92,3003,84,26,61,1722,1508,1551,,97,3
"""470139511003""","""Knoxville, TN""",1.00,1776.00,684.00,5721.37,58,70,52,28,35,24,31,36,28,10.96,1.31,2.17,2,2,25378,24775,26241,0,0,0,16783,15670,17297,12957,11934,13341,3818,3728,3947,8,8,8,10,9,11,1.7,1.3,0.53,0.12,3794,74,2834,86,95,19,3583,1258,1335,828,87,13
"""470139511002""","""Knoxville, TN""",1.00,3119.00,1151.00,8342.62,50,61,45,21,26,18,30,34,26,10.49,1.45,2.08,2,2,24345,23747,25205,0,0,0,16140,15040,16652,12469,11459,12852,3662,3574,3792,8,8,9,10,10,11,2.2,1.4,0.34,0.14,3793,63,2858,86,89,17,3129,953,1046,599,84,16
"""470139505004""","""Knoxville, TN""",1.00,1201.00,536.00,612.13,45,54,40,21,26,18,24,28,22,7.05,6.17,1.77,2,2,17927,17289,18747,0,0,0,13268,12237,13779,10564,9628,10951,2697,2602,2820,7,8,8,9,10,10,4.5,1.9,1.33,0.88,4001,63,3604,85,14,84,1101,950,1122,654,68,32
"""470139507001""","""Knoxville, TN""",1.00,1123.00,420.00,1810.81,42,50,37,15,19,13,26,31,24,8.29,1.92,1.91,2,2,20060,19562,20863,0,0,0,14437,13349,14990,11411,10397,11842,3018,2944,3138,9,9,9,11,11,11,2.1,2.8,1.13,0.23,3153,84,2511,84,38,40,1359,698,681,749,82,18
"""470139508001""","""Knoxville, TN""",1.00,1498.00,611.00,11422.74,53,64,47,23,29,20,30,35,27,10.20,0.55,2.14,2,2,24783,24241,25743,0,0,0,16529,15330,17147,12793,11675,13266,3728,3648,3873,7,7,8,9,9,9,0.7,1.1,0.17,0.05,2308,87,1645,86,136,11,2325,1052,1099,611,90,10
"""470139502001""","""Knoxville, TN""",1.00,1359.00,680.00,743.27,34,40,30,13,17,12,21,24,19,4.19,3.84,1.54,1,2,14473,13861,15288,0,0,0,11411,10441,11900,9229,8349,9595,2177,2086,2300,5,6,5,6,7,6,6.3,1.7,6.68,0.91,2230,41,1788,85,11,157,629,603,1046,361,47,53
"""470139503001""","""Knoxville, TN""",1.00,726.00,300.00,9576.78,47,56,42,18,22,15,29,34,26,10.38,0.33,2.05,2,2,25193,24564,26176,0,0,0,16033,14921,16569,12238,11219,12625,3790,3697,3938,6,6,6,7,7,8,1.5,1.2,0.32,0.03,1821,71,1558,86,188,6,2735,810,896,625,72,28
"""470139504002""","""Knoxville, TN""",1.00,826.00,260.00,59744.90,48,58,43,18,22,15,31,36,28,11.87,0.05,2.15,2,2,26339,25755,27389,0,0,0,16834,15613,17474,12865,11731,13347,3962,3876,4120,6,6,7,8,8,8,0.4,0.7,0.76,0.00,2018,90,2003,87,296,2,3628,799,758,943,81,19
"""470139505003""","""Knoxville, TN""",1.00,1491.00,566.00,1115.62,45,54,40,18,23,16,27,31,24,8.53,4.33,1.93,2,2,20849,20149,21706,0,0,0,14715,13661,15207,11571,10622,11934,3136,3032,3265,7,7,7,9,9,9,3.7,1.5,1.07,0.51,3981,66,3252,86,22,52,1374,836,921,667,71,29
"""470139505001""","""Knoxville, TN""",1.00,1788.00,767.00,2630.92,48,57,42,21,27,18,26,31,24,8.28,2.41,1.90,2,2,20350,19736,21193,0,0,0,14461,13391,14980,11392,10413,11784,3061,2970,3188,8,8,8,9,9,10,3.3,1.8,2.29,0.29,3493,64,3367,85,32,42,1397,968,1129,588,75,25
"""470139507004""","""Knoxville, TN""",1.00,1390.00,462.00,344.76,28,32,25,6,8,6,21,24,19,5.56,7.45,1.54,1,2,15470,14821,16253,0,0,0,11547,10610,12001,9213,8372,9549,2327,2230,2445,7,7,7,8,9,8,6.5,2.9,2.49,1.34,4039,50,2644,84,11,151,1045,291,824,,35,65
"""470139506003""","""Knoxville, TN""",1.00,495.00,250.00,360.63,43,52,39,20,25,17,24,27,21,6.30,4.37,1.73,2,2,16962,16400,17720,0,0,0,12907,11903,13407,10347,9426,10732,2552,2468,2666,8,9,9,11,11,11,4.5,2.9,1.49,0.69,4069,68,2988,84,12,174,929,902,1108,578,69,31
"""470139510002""","""Knoxville, TN""",1.00,1303.00,573.00,9514.36,49,58,43,21,26,18,28,32,25,8.61,0.52,2.00,2,2,22339,21817,23283,0,0,0,15316,14131,15950,11948,10840,12439,3360,3283,3503,8,8,8,10,10,10,1.4,1.5,0.20,0.06,2583,78,2084,86,125,16,3984,935,1061,628,82,18
"""470139501001""","""Knoxville, TN""",1.00,1887.00,690.00,33740.03,45,54,40,16,19,14,29,34,27,10.01,0.20,2.07,2,2,24625,24088,25630,0,0,0,16103,14904,16726,12391,11272,12863,3704,3625,3856,7,7,8,9,9,10,1.4,0.7,0.20,0.02,2222,58,1507,87,228,5,3568,709,776,341,86,14
"""470139505002""","""Knoxville, TN""",1.00,666.00,338.00,554.89,39,47,35,16,21,14,23,26,20,,,1.65,2,2,16747,16067,17571,0,0,0,12378,11404,12840,9852,8980,10191,2519,2418,2643,6,6,6,7,8,8,6.1,2.0,1.41,0.61,2873,44,4007,85,10,170,844,749,856,671,52,48
"""470139506004""","""Knoxville, TN""",1.00,981.00,428.00,410.92,39,47,35,16,20,14,24,27,21,6.26,6.52,1.73,2,2,16816,16294,17601,0,0,0,12861,11821,13403,10323,9360,10747,2530,2452,2648,9,9,9,11,11,11,3.5,3.0,1.29,1.04,4065,80,2838,84,26,95,1224,717,862,531,63,37
"""470139509002""","""Knoxville, TN""",1.00,1456.00,625.00,3912.14,46,55,41,18,22,15,28,33,25,9.02,1.44,2.00,2,2,23066,22479,23984,0,0,0,15412,14284,15972,11935,10894,12357,3470,3383,3608,7,7,8,9,9,9,2.3,1.3,0.45,0.16,2648,59,1734,86,98,25,2184,799,806,780,80,20
"""470139504003""","""Knoxville, TN""",1.00,2086.00,794.00,2001.91,44,53,39,19,23,16,25,29,23,7.78,3.09,1.83,2,2,19340,18647,20230,0,0,0,13881,12811,14412,10966,9998,11362,2909,2806,3043,6,7,7,8,8,8,3.8,1.2,1.14,0.40,3446,64,2789,86,25,62,1566,854,1004,614,64,36
"""470139507003""","""Knoxville, TN""",1.00,1583.00,717.00,1110.65,41,49,36,17,22,15,23,27,21,5.88,3.79,1.73,2,2,16284,15791,17042,0,0,0,12788,11746,13334,10330,9361,10762,2450,2376,2564,9,9,9,11,12,11,3.1,3.1,2.03,0.65,3697,85,2633,83,17,89,908,793,928,513,72,28
"""470139509001""","""Knoxville, TN""",1.00,1457.00,621.00,13057.15,48,57,43,19,24,16,29,33,26,9.06,0.43,2.04,2,2,23679,23149,24640,0,0,0,15799,14601,16434,12230,11110,12719,3562,3484,3707,8,8,8,9,9,10,1.2,1.2,0.51,0.05,2459,76,1759,86,155,12,4975,861,1027,490,85,15
"""470139501002""","""Knoxville, TN""",1.00,670.00,300.00,14808.51,49,59,44,20,25,17,29,34,26,9.64,0.20,2.05,2,2,24744,24246,25695,0,0,0,15980,14838,16557,12251,11183,12684,3722,3649,3865,7,7,7,9,8,9,1.2,1.6,0.33,0.02,1851,67,1660,85,228,5,3316,907,1115,,83,17
"""470139502002""","""Knoxville, TN""",1.00,871.00,335.00,4305.40,46,55,41,20,25,17,26,30,24,7.37,0.57,1.89,2,2,19519,18997,20397,0,0,0,14262,13146,14843,11319,10280,11767,2936,2859,3068,7,7,7,8,9,9,2.1,2.0,0.58,0.08,2007,76,2048,85,49,26,1686,908,1021,592,79,21
"""470139504001""","""Knoxville, TN""",1.00,2010.00,754.00,7142.20,54,65,48,24,30,21,30,35,27,10.75,1.13,2.13,2,2,24236,23521,25131,0,0,0,16417,15315,16920,12765,11770,13132,3646,3539,3781,6,6,7,8,7,8,2.1,1.0,0.33,0.11,3171,81,2485,86,44,25,2027,1080,1268,685,81,19
"""470139501003""","""Knoxville, TN""",1.00,927.00,343.00,60002.40,50,59,44,18,23,16,31,36,28,11.36,0.06,2.16,2,2,27208,26764,28175,0,0,0,17049,15866,17650,12949,11831,13403,4093,4028,4238,7,7,8,9,9,10,0.6,1.0,0.16,0.01,1917,65,1859,86,432,3,4254,839,922,,93,7
"""470139506002""","""Knoxville, TN""",1.00,554.00,306.00,220.97,38,45,33,16,20,14,22,25,20,5.34,7.39,1.60,2,2,15545,14929,16287,0,0,0,11892,10955,12341,9545,8701,9883,2338,2247,2450,8,8,8,9,10,9,6.5,3.0,2.57,1.38,3999,52,2899,84,5,266,619,721,828,665,59,41
"""470139506005""","""Knoxville, TN""",1.00,654.00,235.00,454.45,42,50,37,17,21,15,25,29,23,7.62,3.94,1.80,2,2,18979,18369,19794,0,0,0,13638,12610,14141,10776,9838,11155,2855,2764,2978,8,8,8,9,10,10,3.7,2.8,0.83,0.52,3850,74,2638,84,27,77,1604,773,930,586,60,40
"""470139503002""","""Knoxville, TN""",1.00,1187.00,451.00,30671.48,46,55,41,18,22,15,28,33,26,9.79,0.14,1.99,2,2,23982,23400,24996,0,0,0,15510,14357,16101,11896,10830,12334,3608,3521,3760,6,6,7,8,8,8,1.8,1.0,0.13,0.01,1835,59,1430,86,216,5,3244,799,843,692,75,25
"""470139506001""","""Knoxville, TN""",1.00,1464.00,578.00,1626.08,44,52,39,23,28,20,21,24,19,5.34,1.90,1.51,1,2,16009,15341,16842,0,0,0,11472,10535,11927,9058,8219,9388,2408,2309,2534,6,7,6,7,8,8,6.6,2.6,2.96,0.36,3398,39,2901,84,25,60,1100,1027,2577,675,26,74
"""470139507002""","""Knoxville, TN""",1.00,752.00,311.00,956.25,43,51,38,14,17,12,29,34,26,9.85,3.20,2.07,2,2,23416,22848,24246,0,0,0,15908,14825,16416,12378,11379,12761,3523,3438,3647,8,7,8,9,9,10,1.9,2.2,0.43,0.33,3112,82,2132,85,50,50,1828,626,766,,86,14
"""470139510001""","""Knoxville, TN""",1.00,1045.00,450.00,2939.37,45,54,40,16,21,14,29,33,26,9.12,1.40,2.04,2,2,22962,22464,23841,0,0,0,15693,14536,16288,12230,11147,12693,3454,3380,3586,9,8,9,11,11,11,1.4,1.9,0.19,0.15,3055,80,2007,85,98,33,2540,748,863,,88,12
"""470139508002""","""Knoxville, TN""",1.00,887.00,420.00,9309.29,50,59,44,20,25,17,30,34,27,9.30,0.42,2.12,2,2,23915,23409,24871,0,0,0,16299,15079,16944,12694,11549,13195,3598,3523,3741,7,7,8,9,9,10,0.7,1.1,0.30,0.05,2069,87,1621,86,122,18,3671,901,919,719,94,6
"""471291104001""","""Knoxville, TN""",1.00,1948.00,738.00,18297.04,47,56,42,19,24,16,28,33,25,9.67,0.39,1.98,2,2,23392,22803,24335,0,0,0,15348,14225,15909,11822,10786,12240,3519,3431,3661,7,7,8,9,9,9,2.1,1.4,0.35,0.04,2640,62,2164,86,149,8,2427,864,959,664,73,27
"""471291104003""","""Knoxville, TN""",1.00,822.00,369.00,12265.15,49,58,43,20,25,17,29,34,26,9.97,0.30,2.02,2,2,24687,24123,25653,0,0,0,15789,14652,16359,12068,11015,12492,3714,3630,3859,7,7,8,9,9,9,1.6,1.2,0.18,0.03,2392,62,1999,86,227,6,3365,903,924,840,76,24
"""471291103004""","""Knoxville, TN""",1.00,1635.00,502.00,10612.87,50,60,45,20,25,17,30,35,27,11.30,0.53,2.12,2,2,26234,25664,27214,0,0,0,16659,15500,17236,12706,11631,13135,3946,3862,4094,7,6,7,8,8,9,0.8,1.0,0.34,0.05,2208,78,2682,86,279,4,3153,901,899,909,80,20
"""471291103001""","""Knoxville, TN""",1.00,1465.00,517.00,7474.55,46,55,41,18,23,16,27,32,25,9.37,0.65,1.92,2,2,22803,22224,23724,0,0,0,14902,13822,15431,11465,10471,11855,3430,3344,3569,7,7,7,8,8,9,2.1,2.1,1.00,0.07,2117,67,2303,85,136,11,2400,841,972,661,67,33
"""471291105001""","""Knoxville, TN""",1.00,1560.00,594.00,9846.65,47,56,42,17,21,15,30,35,27,10.40,0.63,2.12,2,2,25103,24609,26047,0,0,0,16470,15285,17077,12687,11574,13151,3776,3703,3918,8,7,8,9,9,10,0.9,1.2,0.24,0.06,2319,72,1819,86,189,5,3322,771,853,,92,8
"""471291105004""","""Knoxville, TN""",1.00,1291.00,533.00,47879.80,66,80,58,34,43,30,32,37,29,11.66,0.13,2.21,2,2,27670,27231,28610,0,0,0,17415,16235,18001,13245,12130,13688,4162,4098,4304,8,7,8,9,9,10,0.5,1.0,0.08,0.01,2123,66,1653,86,344,3,4822,1553,1577,,99,1
