NAME,GEO_ID,Population,Male Under 5,Female Under 5,Male 5 to 9,Female 5 to 9,Male 5 to 14,Female 5 to 14,Male 15 to 24,Female 15 to 24,Male 10 to 14,Female 10 to 14,Male 15 to 17,Female 15 to 17,Male 18 to 24,Female 18 to 24,Male 25 to 34,Female 25 to 34,Male 35 to 44,Female 35 to 44,Male 45 to 54,Female 45 to 54,Male 55 to 64,Female 55 to 64,Male 65 to 74,Female 65 to 74,Male 75 to 84,Female 75 to 84,Male 85 and Older,Female 85 and Older,Age:Under 5,Age %:Under 5,Age:5 to 9,Age%:5 to 9,Age:10 to 14,Age%:10 to 14,Age:15 to 17,Age%:15 to 17,Age:18 to 24,Age%:18 to 24,Age:25 to 34,Age%:25 to 34,Age:35 to 44,Age%:35 to 44,Age:45 to 54,Age%:45 to 54,Age:55 to 64,Age%:55 to 64,Age:65 to 74,Age%:65 to 74,Age:75 to 84,Age%:75 to 84,Age:85 and Older,Age%:85 and Older,Age:School Age 5 to 18,Age%:School Age 5 to 18,Age:Under 18,Age%:Under 18,Age:18 to 54,Age%:18 to 54,Age:55 and Older,Age%:55 and Older,Age:65 and Older,Age%:65 and Older,White Alone,White Alone %,Non-White Population: Race,Black or African American Alone,Black or African American Alone %,Black or African American Alone % Non-White Population,American Indian Alaska Native Alone,American Indian Alaska Native Alone %,American Indian Alaska Native Alone % Non-White Population,Asian Alone,Asian Alone %,Asian Alone % Non-White Population,Native Hawaiian Other Pacific Islander Alone,Native Hawaiian Other Pacific Islander Alone %,Native Hawaiian Other Pacific Islander Alone % Non-White Population,Some Other Race Alone,Some Other Race Alone %,Some Other Race Alone % Non-White Population,Two or More Races,Two or More Races %,Two or More Races % Non-White Population,Hispanic or Latino,Hispanic or Latino %,Not Hispanic or Latino,Not Hispanic or Latino %,Minority,Minority %,White Alone Not Hispanic or Latino,White Alone Not Hispanic or Latino %,Total Households,Family Households,Family Households: Married Couple Family,"Household Type%: Family, Married Couple Households",Family Households: Not Married Couple Family,"Household Type%: Family, Not Married Couple Households",Family Households: Not Married Couple: Male no Spouse,Family Households: Not Married Couple: Female no Spouse,Nonfamily Households,Nonfamily Households: Householder Alone,"Household Type%: Nonfamily, Householder Alone",Nonfamily Households: Householder not Alone,"Household Type%: Nonfamily, Householder Not Alone",Average Household Size,Occupancy:Total Households,Occupancy:Occupied Units,Occupancy%:Occupied Units,Occupancy:Vacant Units,Occupancy%:Vacant Units,Tenure:Total Households,Tenure:Owners,Tenure%:Owners,Tenure:Renters,Tenure%:Renters
"Smyrna town, Tennessee",1600000US4769420,39974.0,1793.0,1648.0,1563.0,1518.0,3082.0,2927.0,2679.0,2619.0,1519.0,1409.0,857.0,843.0,1822.0,1776.0,3183.0,3340.0,2977.0,3129.0,2662.0,2871.0,1697.0,1928.0,905.0,1164.0,387.0,639.0,96.0,248.0,3441.0,8.608095261920248,3081.0,7.707509881422925,2928.0,7.324761094711563,1700.0,4.252764296792915,3598.0,9.000850552859358,6523.0,16.31810676940011,6106.0,15.274928703657379,5848.0,14.629509180967629,3625.0,9.068394456396659,2069.0,5.175864311802672,1026.0,2.566668334417371,344.0,0.8605593635863311,7709.0,19.285035272927402,11150.0,27.89313053484765,21760.0,54.43538299894932,7064.0,17.67148646620303,3439.0,8.603092009806373,29982.0,75.0037524390854,9992.0,4480.0,11.2072847350778,44.83586869495596,236.0,0.5903837494371341,2.3618895116092875,1739.0,4.350327713013459,17.40392313851081,32.0,0.08005203382198428,0.32025620496397117,2407.0,6.021413919047381,24.089271417133705,1098.0,2.746785410516836,10.988791032826262,4286.0,10.72196928003202,35688.0,89.27803071996799,11447.0,28.63611347375794,28527.0,0.7136388652624206,14807.0,10509.0,7471.0,50.45586546903491,3038.0,20.517322887823326,820.0,2218.0,4298.0,3410.0,23.02964813939353,888.0,5.997163503748227,2.68,15787.0,14807.0,93.7923608031925,980.0,6.2076391968074995,14807.0,9678.0,65.36097791585061,5129.0,34.63902208414939
"Slayden town, Tennessee",1600000US4769080,178.0,6.0,2.0,3.0,6.0,6.0,13.0,13.0,13.0,3.0,7.0,5.0,4.0,8.0,9.0,3.0,7.0,9.0,8.0,16.0,19.0,10.0,9.0,19.0,12.0,4.0,5.0,0.0,4.0,8.0,4.49438202247191,9.0,5.056179775280898,10.0,5.617977528089887,9.0,5.056179775280898,17.0,9.550561797752808,10.0,5.617977528089887,17.0,9.550561797752808,28.0,15.730337078651685,19.0,10.674157303370785,31.0,17.415730337078653,9.0,5.056179775280898,4.0,2.247191011235955,28.0,15.730337078651685,36.0,20.224719101123593,79.0,44.38202247191011,63.0,35.39325842696629,44.0,24.719101123595504,173.0,97.19101123595506,5.0,3.0,1.6853932584269662,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.1235955056179776,40.0,4.0,2.247191011235955,174.0,97.75280898876404,9.0,5.056179775280898,169.0,0.949438202247191,74.0,55.0,44.0,59.45945945945946,11.0,14.864864864864865,3.0,8.0,19.0,17.0,22.972972972972975,2.0,2.7027027027027026,2.41,91.0,74.0,81.31868131868131,17.0,18.681318681318682,74.0,60.0,81.08108108108108,14.0,18.91891891891892
"Springfield city, Tennessee",1600000US4770500,16440.0,786.0,710.0,571.0,554.0,1069.0,1028.0,1116.0,1042.0,498.0,474.0,279.0,271.0,837.0,771.0,1393.0,1319.0,987.0,978.0,996.0,1155.0,795.0,939.0,454.0,576.0,278.0,452.0,96.0,271.0,1496.0,9.099756690997566,1125.0,6.843065693430657,972.0,5.912408759124087,550.0,3.345498783454988,1608.0,9.781021897810218,2712.0,16.4963503649635,1965.0,11.952554744525548,2142.0,13.02919708029197,1734.0,10.547445255474452,1030.0,6.265206812652069,730.0,4.440389294403893,367.0,2.2323600973236006,2647.0,16.100973236009732,4143.0,25.2007299270073,8436.0,51.313868613138695,3861.0,23.485401459854014,2127.0,12.93795620437956,10826.0,65.8515815085158,5614.0,3894.0,23.686131386861316,69.36230851442822,62.0,0.3771289537712895,1.10438190238689,106.0,0.6447688564476886,1.8881368008550052,17.0,0.10340632603406325,0.3028143925899537,1201.0,7.305352798053528,21.392946205913788,334.0,2.0316301703163018,5.94941218382615,2540.0,15.450121654501217,13900.0,84.54987834549878,6786.0,41.27737226277372,9654.0,0.5872262773722627,6105.0,4101.0,2517.0,41.22850122850123,1584.0,25.945945945945947,418.0,1166.0,2004.0,1648.0,26.994266994266997,356.0,5.831285831285831,2.6,6745.0,6105.0,90.5114899925871,640.0,9.488510007412899,6105.0,3356.0,54.971334971334976,2749.0,45.028665028665024
"Spring Hill city, Tennessee",1600000US4770580,29036.0,1595.0,1492.0,1540.0,1480.0,2799.0,2697.0,1378.0,1408.0,1259.0,1217.0,648.0,610.0,730.0,798.0,2262.0,2700.0,2725.0,2779.0,1721.0,1895.0,979.0,1147.0,435.0,516.0,166.0,230.0,34.0,78.0,3087.0,10.631629701060753,3020.0,10.400881664141066,2476.0,8.527345364375257,1258.0,4.332552693208431,1528.0,5.262432841989255,4962.0,17.08913073426092,5504.0,18.955779032924642,4620.0,15.911282545805209,2126.0,7.321945171511228,951.0,3.275244524039124,396.0,1.363824218211875,112.0,0.3857280617164899,6754.0,23.260779721724756,9841.0,33.892409422785505,15610.0,53.76084860173578,3585.0,12.346741975478716,1459.0,5.024796803967488,25883.0,89.1410662625706,3153.0,1564.0,5.386416861826698,49.603552172534094,69.0,0.23763603802176608,2.1883920076117986,476.0,1.639344262295082,15.09673326990168,48.0,0.16531202644992424,1.5223596574690772,445.0,1.5325802452128392,14.113542657786235,551.0,1.8976443036230886,17.475420234697115,1640.0,5.648160903705744,27396.0,94.35183909629426,4221.0,14.53712632594021,24815.0,0.8546287367405979,9861.0,7884.0,6633.0,67.2649832674171,1251.0,12.686340127776088,276.0,975.0,1977.0,1626.0,16.48919987830849,351.0,3.559476726498327,2.94,10569.0,9861.0,93.30116378086858,708.0,6.698836219131422,9861.0,8119.0,82.33444883886015,1742.0,17.665551161139845
"Tennessee Ridge town, Tennessee",1600000US4773460,1368.0,49.0,35.0,51.0,35.0,94.0,78.0,97.0,88.0,43.0,43.0,39.0,27.0,58.0,61.0,78.0,65.0,82.0,86.0,82.0,84.0,90.0,102.0,61.0,87.0,40.0,44.0,9.0,17.0,84.0,6.140350877192982,86.0,6.286549707602338,86.0,6.286549707602338,66.0,4.824561403508771,119.0,8.698830409356725,143.0,10.453216374269006,168.0,12.280701754385964,166.0,12.134502923976607,192.0,14.035087719298245,148.0,10.818713450292398,84.0,6.140350877192982,26.0,1.9005847953216373,238.0,17.39766081871345,322.0,23.538011695906434,596.0,43.567251461988306,450.0,32.89473684210527,258.0,18.859649122807017,1343.0,98.17251461988305,25.0,2.0,0.14619883040935672,8.0,2.0,0.14619883040935672,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.5116959064327485,28.000000000000004,14.0,1.023391812865497,56.00000000000001,32.0,2.3391812865497075,1336.0,97.6608187134503,45.0,3.289473684210526,1323.0,0.9671052631578947,542.0,381.0,280.0,51.66051660516605,101.0,18.634686346863468,30.0,71.0,161.0,147.0,27.121771217712176,14.0,2.5830258302583027,2.5,602.0,542.0,90.03322259136213,60.0,9.966777408637874,542.0,422.0,77.85977859778598,120.0,22.14022140221402
"Thompson's Station town, Tennessee",1600000US4773900,2194.0,58.0,61.0,99.0,85.0,193.0,173.0,132.0,124.0,94.0,88.0,66.0,60.0,66.0,64.0,103.0,108.0,160.0,171.0,204.0,217.0,152.0,150.0,55.0,61.0,26.0,28.0,7.0,11.0,119.0,5.423883318140383,184.0,8.386508659981768,182.0,8.295350957155879,126.0,5.742935278030994,130.0,5.925250683682772,211.0,9.617137648131267,331.0,15.086599817684595,377.0,17.183226982680036,302.0,13.764813126709207,116.0,5.28714676390155,54.0,2.461257976298997,18.0,0.8204193254329991,492.0,22.42479489516864,611.0,27.848678213309025,1093.0,49.81768459434822,490.0,22.333637192342753,188.0,8.568824065633546,2018.0,91.97812215132178,176.0,111.0,5.0592525068368275,63.06818181818182,1.0,0.04557885141294439,0.5681818181818182,17.0,0.7748404740200547,9.659090909090908,0.0,0.0,0.0,13.0,0.5925250683682771,7.386363636363637,34.0,1.5496809480401095,19.318181818181817,69.0,3.1449407474931634,2125.0,96.85505925250683,217.0,9.890610756608934,1977.0,0.9010938924339107,767.0,631.0,546.0,71.1864406779661,85.0,11.082138200782268,31.0,54.0,136.0,117.0,15.254237288135593,19.0,2.4771838331160363,2.86,841.0,767.0,91.20095124851368,74.0,8.799048751486325,767.0,657.0,85.65840938722295,110.0,14.341590612777052
"Dickson city, Tennessee",1600000US4720620,14538.0,589.0,528.0,524.0,503.0,1050.0,1004.0,953.0,974.0,526.0,501.0,312.0,289.0,641.0,685.0,955.0,1039.0,835.0,969.0,909.0,1038.0,726.0,882.0,423.0,631.0,231.0,450.0,86.0,266.0,1117.0,7.683312697757601,1027.0,7.0642454257807135,1027.0,7.0642454257807135,601.0,4.133993671756776,1326.0,9.120924473792819,1994.0,13.715779336910167,1804.0,12.408859540514513,1873.0,12.883477782363462,1608.0,11.060668592653736,1054.0,7.249965607373779,681.0,4.684275691291787,352.0,2.4212408859540515,2655.0,18.2624845233182,3772.0,25.9457972210758,7071.0,48.63805200165084,3695.0,25.416150777273355,2087.0,14.355482184619618,12230.0,84.1243637364149,2308.0,1280.0,8.804512312560187,55.45927209705373,51.0,0.35080478745356997,2.2097053726169844,119.0,0.8185445040583298,5.155979202772964,13.0,0.0894208281744394,0.5632582322357019,460.0,3.164121612326317,19.930675909878683,385.0,2.6482322190122436,16.68110918544194,866.0,5.956802861466501,13672.0,94.0431971385335,2645.0,18.193699270876323,11893.0,0.8180630072912367,5890.0,3723.0,2374.0,40.30560271646859,1349.0,22.903225806451612,292.0,1057.0,2167.0,1823.0,30.95076400679117,344.0,5.840407470288625,2.42,6426.0,5890.0,91.65888577653284,536.0,8.341114223467166,5890.0,3240.0,55.00848896434635,2650.0,44.99151103565365
"Franklin city, Kentucky",1600000US2128918,8408.0,319.0,273.0,318.0,307.0,571.0,576.0,532.0,502.0,253.0,269.0,163.0,154.0,369.0,348.0,591.0,561.0,552.0,519.0,545.0,603.0,442.0,548.0,259.0,382.0,143.0,284.0,62.0,144.0,592.0,7.040913415794481,625.0,7.433396764985728,522.0,6.20837297811608,317.0,3.770218839200761,717.0,8.527592768791626,1152.0,13.701236917221692,1071.0,12.737868696479543,1155.0,13.736917221693625,990.0,11.774500475737392,641.0,7.6236917221693625,427.0,5.078496669838249,206.0,2.450047573739296,1464.0,17.411988582302566,2056.0,24.45290199809705,4088.0,48.62036156041865,2264.0,26.9267364414843,1274.0,15.152235965746907,6782.0,80.66127497621312,1626.0,1228.0,14.605137963843958,75.52275522755227,23.0,0.27354900095147483,1.4145141451414514,88.0,1.0466222645099905,5.412054120541206,4.0,0.04757373929590866,0.24600246002460024,84.0,0.9990485252140819,5.166051660516605,199.0,2.3667935299714555,12.238622386223861,199.0,2.3667935299714555,8209.0,97.63320647002854,1715.0,20.397240723120838,6693.0,0.7960275927687916,3344.0,2165.0,1422.0,42.52392344497608,743.0,22.2188995215311,179.0,564.0,1179.0,1027.0,30.71172248803828,152.0,4.545454545454546,2.42,3730.0,3344.0,89.6514745308311,386.0,10.348525469168901,3344.0,1939.0,57.98444976076556,1405.0,42.01555023923445
"Scottsville city, Kentucky",1600000US2169114,4226.0,138.0,156.0,128.0,126.0,255.0,254.0,293.0,312.0,127.0,128.0,82.0,95.0,211.0,217.0,228.0,277.0,252.0,286.0,283.0,293.0,232.0,273.0,169.0,205.0,84.0,147.0,28.0,61.0,294.0,6.956933270231898,254.0,6.010411736867013,255.0,6.034074775201136,177.0,4.188357785139612,428.0,10.12778040700426,505.0,11.94983435873166,538.0,12.730714623757692,545.0,12.896355892096544,505.0,11.94983435873166,374.0,8.849976336961666,231.0,5.4661618551822055,89.0,2.106010411736867,686.0,16.23284429720776,980.0,23.18977756743966,2047.0,48.438239469947945,1199.0,28.371982962612403,694.0,16.422148603880736,3994.0,94.51017510648367,232.0,104.0,2.4609559867486985,44.827586206896555,12.0,0.28395646000946523,5.172413793103448,9.0,0.2129673450070989,3.8793103448275863,0.0,0.0,0.0,18.0,0.4259346900141978,7.758620689655173,89.0,2.106010411736867,38.362068965517246,61.0,1.4434453383814483,4165.0,98.55655466161856,257.0,6.08140085186938,3969.0,0.9391859914813062,1861.0,1130.0,710.0,38.151531434712524,420.0,22.568511552928534,90.0,330.0,731.0,651.0,34.98119290703923,80.0,4.29876410531972,2.22,2066.0,1861.0,90.07744433688286,205.0,9.922555663117134,1861.0,1035.0,55.61526061257388,826.0,44.384739387426116
Tennessee,0400000US47,6346105.0,208119.0,199694.0,210090.0,202091.0,425129.0,405993.0,435907.0,427523.0,215039.0,203902.0,131933.0,125133.0,303974.0,302390.0,408526.0,415471.0,422774.0,431356.0,450369.0,476067.0,376645.0,409070.0,227251.0,259823.0,108748.0,157723.0,30036.0,69881.0,407813.0,6.426193704642453,412181.0,6.495023325331049,418941.0,6.6015453573491145,257066.0,4.050768148336656,606364.0,9.554900210444044,823997.0,12.984295091241005,854130.0,13.45912177627064,898841.0,14.163664168809056,785715.0,12.38105893299906,487074.0,7.6751645300542615,266471.0,4.198969289036346,99917.0,1.5744618155545804,1088188.0,17.147336831016823,1496001.0,23.573530535659273,3210927.0,50.59681489669647,1639177.0,25.82965456764425,853462.0,13.448595634645189,4921948.0,77.5585654507765,1424157.0,1057315.0,16.660849450174556,74.24146354650506,19994.0,0.31505939469958344,1.403918247777457,91242.0,1.4377637936970789,6.406737459423365,3642.0,0.057389532634584524,0.2557302319898719,141955.0,2.2368838838941367,9.967651038473988,110009.0,1.7334884941235609,7.724499475830263,290059.0,4.570661846912397,6056046.0,95.4293381530876,1545323.0,24.350731669268,4800782.0,0.75649268330732,2493552.0,1679177.0,1214794.0,48.7174119488986,464383.0,18.623353352967975,118949.0,345434.0,814375.0,671286.0,26.920874319043676,143089.0,5.738360379089748,2.48,2812133.0,2493552.0,88.67119727267523,318581.0,11.328802727324774,2493552.0,1700592.0,68.19958035765848,792960.0,31.800419642341527
United States,0100000US,308745538.0,10319427.0,9881935.0,10389638.0,9959019.0,20969500.0,20056351.0,22317842.0,21308500.0,10579862.0,10097332.0,6656209.0,6298045.0,15661633.0,15010455.0,20632091.0,20431857.0,20435999.0,20634607.0,22142359.0,22864357.0,17601148.0,18881581.0,10096519.0,11616910.0,5476762.0,7584360.0,1789679.0,3703754.0,20201362.0,6.54304581399327,20348657.0,6.590753386045696,20677194.0,6.697163668807418,12954254.0,4.195770434097739,30672088.0,9.934423084682766,41063948.0,13.30025634249004,41070606.0,13.3024128109019,43300356.0,14.024609482777366,36482729.0,11.816439271099686,21713429.0,7.032791191301362,13061122.0,4.230384051736482,5493433.0,1.7792752684250939,53980105.0,17.483687488950853,74181467.0,24.026733302944123,157813358.0,51.114376914493256,76750713.0,24.858889782562624,40267984.0,13.042450511462938,223553265.0,72.40696220199303,85192273.0,38929319.0,12.608868536911455,45.69583323595557,2932248.0,0.9497296767411098,3.4419177898915785,14674252.0,4.752862857567839,17.224862635135935,540013.0,0.1749055236548876,0.6338755628694166,19107368.0,6.188710652718809,22.428522361411815,9009073.0,2.9179605504128774,10.574988414735689,50477594.0,16.34925457610986,258267944.0,83.65074542389014,111927986.0,36.25250318597317,196817552.0,0.6374749681402683,116716292.0,77538296.0,56510377.0,48.416871399581474,21027919.0,18.01626717202428,5777570.0,15250349.0,39177996.0,31204909.0,26.735692562954277,7973087.0,6.8311688654399685,2.58,131704730.0,116716292.0,88.61966612740484,14988438.0,11.38033387259516,116716292.0,75986074.0,65.10322826225494,40730218.0,34.89677173774506
GNRC,,1722648.0,62493.0,60004.0,60695.0,58539.0,120258.0,115027.0,122076.0,121093.0,59563.0,56488.0,35225.0,33629.0,86851.0,87464.0,127277.0,131699.0,121544.0,124131.0,120900.0,128178.0,90882.0,97754.0,47669.0,55532.0,22367.0,32884.0,6192.0,14688.0,122497.0,7.110971016713803,119234.0,6.921553329525243,116051.0,6.736779655507102,68854.0,3.9969860354523967,174315.0,10.119014447524973,258976.0,15.033599435287998,245675.0,14.261474195540819,249722.0,14.496403211799509,188636.0,10.950350855195024,103201.0,5.990835040008173,55251.0,3.207329645986876,20880.0,1.2120874374799726,304139.0,17.655319020484743,426636.0,24.766290037198544,928044.0,53.873106984131404,367968.0,21.360602978670048,179332.0,10.410252123475022,1306748.0,75.856936530272,415900.0,274299.0,15.923102107917577,65.95311372926183,6034.0,0.35027469337903044,1.4508295263284443,39924.0,2.3175947726987753,9.599422938206299,1528.0,0.08870065155504782,0.36739600865592686,54277.0,3.150788785636996,13.050492906948785,39838.0,2.3126024585405727,9.578744890598703,117775.0,6.836858139329684,1604873.0,93.16314186067032,467938.0,27.163877936757828,1254710.0,0.7283612206324217,664817.0,441651.0,325340.0,48.936775082466305,116311.0,17.49519040578084,29906.0,86405.0,223166.0,175793.0,26.442314200749983,47373.0,7.125720311002877,33.65,722846.0,664817.0,91.97214897779057,58029.0,8.027851022209433,664817.0,440351.0,66.23642295549,224466.0,33.763577044509994
GNRC Region,,1803604.0,65514.0,62793.0,63397.0,61236.0,125659.0,120334.0,127090.0,125879.0,62262.0,59098.0,36893.0,35100.0,90197.0,90779.0,132436.0,137274.0,126630.0,129335.0,126845.0,134757.0,96006.0,103241.0,50404.0,58655.0,23680.0,34962.0,6549.0,15561.0,128307.0,7.113923011925012,124633.0,6.91021975999166,121360.0,6.7287497699051455,71993.0,3.9916190028409786,180976.0,10.034131660830205,269710.0,14.953947762369124,255965.0,14.191862515274972,261387.0,14.492482828824954,199247.0,11.047158910714325,109059.0,6.0467264432769054,58642.0,3.2513789057908498,22110.0,1.2258788514551975,317986.0,17.630588532737786,446293.0,24.7445115446628,968253.0,53.684345344099924,389058.0,21.57114311123728,189811.0,10.523984200522953,1373425.0,76.14892182541179,430179.0,284453.0,15.771366663635696,66.12433428874957,6299.0,0.3492451779880728,1.464274174239096,40413.0,2.2406803267236044,9.394461375380946,1557.0,0.08632715385417197,0.36194235422928595,56037.0,3.106945870601307,13.026437831693318,41420.0,2.2965129817853587,9.628549975707786,121684.0,6.746713801921042,1681920.0,93.25328619807895,483975.0,26.833772823746234,1319629.0,0.7316622717625376,696480.0,464100.0,341830.0,49.07965770732828,122270.0,17.555421548357454,31401.0,90869.0,232380.0,183498.0,26.346485182632666,48882.0,7.018435561681599,36.17,758100.0,696480.0,91.87178472497031,61620.0,8.12821527502968,696480.0,463164.0,66.50068917987595,233316.0,33.49931082012405
MPO,,1494344.0,53405.0,51140.0,51933.0,50259.0,102924.0,98656.0,104024.0,103402.0,50991.0,48397.0,29933.0,28566.0,74091.0,74836.0,109802.0,114653.0,105974.0,107679.0,105856.0,112759.0,80411.0,86470.0,41239.0,48370.0,19432.0,29274.0,5547.0,13327.0,104545.0,6.996046425722591,102192.0,6.838586028384361,99388.0,6.650945163898005,58499.0,3.914694340794355,148927.0,9.96604530148346,224455.0,15.020303223354196,213653.0,14.297444229708823,218733.0,14.637392728849582,166881.0,11.16750895376165,89609.0,5.996544303052041,48706.0,3.259356614005878,18874.0,1.2630291285005326,260079.0,17.404225533076723,364624.0,24.400271958799312,805650.0,53.91328904188059,324070.0,21.686438999320103,157189.0,10.518930045558452,1123003.0,75.1502331457817,371341.0,247253.0,16.545922491742196,66.5838137991765,4797.0,0.3210104233028004,1.2918045677692471,36262.0,2.4266166291028037,9.765148475390543,837.0,0.05601119956315279,0.22539929606480297,50504.0,3.379676968623021,13.600437333879103,31688.0,2.1205291418843317,8.533396527719805,104594.0,6.999325456521389,1389750.0,93.00067454347861,416721.0,27.88655088788124,1077623.0,0.7211344911211877,580015.0,380735.0,279878.0,48.25357964880219,100857.0,17.388688223580427,25714.0,75143.0,199280.0,156714.0,27.01895640629984,42566.0,7.3387757213175515,18.3,628320.0,580015.0,92.31203845174434,48305.0,7.687961548255666,580015.0,383188.0,66.06518796927666,196827.0,33.93481203072334
Rutherford Incorporated,None,181921.0,7089.0,6935.0,6787.0,6464.0,13195.0,12627.0,17165.0,16709.0,6408.0,6163.0,3759.0,3627.0,13406.0,13082.0,15386.0,15345.0,12797.0,13169.0,10710.0,11577.0,7085.0,8010.0,3609.0,4568.0,1691.0,2630.0,442.0,1182.0,14024.0,7.708840650612078,13251.0,7.2839309370550955,12571.0,6.910142314521138,7386.0,4.060004067699715,26488.0,14.560166225999197,30731.0,16.892497292780934,25966.0,14.273228489289307,24374.0,13.39812336123922,15095.0,8.297557731103062,8177.0,4.494808185970833,4321.0,2.3752068205429833,1624.0,0.892695180875215,33208.0,18.25407731927595,47232.0,25.96291796988803,105472.0,57.97681411161988,29217.0,16.060267918492094,14122.0,7.762710187389031,133325.0,73.28730602844091,48596.0,28494.0,15.662842662474372,58.634455510741624,728.0,0.4001737017716481,1.4980656844184708,6463.0,3.5526409815249473,13.299448514281012,106.0,0.058267049983234474,0.21812494855543668,7809.0,4.292522578481869,16.069223804428347,4996.0,2.7462469973230137,10.28068153757511,14997.0,8.243688194326108,166924.0,91.7563118056739,54347.0,29.873956277724943,127574.0,0.7012604372227506,67904.0,44228.0,31168.0,45.90009425070688,13060.0,19.233034872761547,3486.0,9574.0,23676.0,16792.0,24.729029217719134,6884.0,10.137841658812441,10.66,73162.0,67904.0,92.81320904294579,5258.0,7.186790957054208,67904.0,40788.0,60.067153628652214,27116.0,39.932846371347786
Rutherford Unincorporated,None,80683.0,2663.0,2583.0,3076.0,2946.0,6354.0,6015.0,5196.0,4760.0,3278.0,3069.0,2026.0,1841.0,3170.0,2919.0,4925.0,5245.0,6301.0,6240.0,6681.0,6700.0,4850.0,4726.0,2420.0,2373.0,931.0,1094.0,236.0,390.0,5246.0,6.5019892666360946,6022.0,7.463777995364575,6347.0,7.86658899644287,3867.0,4.792831203599271,6089.0,7.546819032509947,10170.0,12.604885787588463,12541.0,15.543546967762726,13001.0,16.113679461596618,9576.0,11.868671219463828,4793.0,5.9405327020561955,2025.0,2.5098223913339863,626.0,0.7758759590000373,16236.0,20.123198195406715,21482.0,26.62518746204281,42181.0,52.279910266103144,17020.0,21.094902271854046,7444.0,9.226231052390219,72092.0,89.35215596841962,8591.0,4392.0,5.443525897648823,51.12326853684088,226.0,0.2801085730575214,2.630659993015947,1521.0,1.8851554850464165,17.704574554766616,36.0,0.04461906473482642,0.41904318472820395,1118.0,1.3856698437093316,13.013618903503666,1298.0,1.6087651673834635,15.108834827144687,2503.0,3.1022644175352925,78180.0,96.8977355824647,9774.0,12.114076075505373,70909.0,0.8788592392449462,28328.0,22582.0,18497.0,65.29582038972042,4085.0,14.420361479807964,1368.0,2717.0,5746.0,4478.0,15.807681445919231,1268.0,4.476136684552387,-7.98,29806.0,28328.0,95.04126685902168,1478.0,4.958733140978326,28328.0,24661.0,87.05521039254448,3667.0,12.94478960745552
Wilson Incorporated,None,51338.0,2001.0,1921.0,2000.0,1992.0,3872.0,3793.0,3216.0,3125.0,1872.0,1801.0,1016.0,1005.0,2200.0,2120.0,3276.0,3722.0,3788.0,3999.0,3431.0,3783.0,2523.0,2847.0,1552.0,1887.0,700.0,1150.0,204.0,548.0,3922.0,7.639565234329347,3992.0,7.775916475125638,3673.0,7.154544392068253,2021.0,3.93665510927578,4320.0,8.414819431999689,6998.0,13.631228329892087,7787.0,15.168101601153142,7571.0,14.747360629553159,5370.0,10.460088043944058,3439.0,6.698741672834937,1850.0,3.603568506759126,752.0,1.4648019011258717,9686.0,18.867115976469673,13608.0,26.506681210799016,26319.0,51.26611866453699,11411.0,22.227200124663995,6041.0,11.767112080719935,43064.0,83.88328333787838,8274.0,4809.0,9.36733024270521,58.121827411167516,181.0,0.3525653512018388,2.187575537829345,925.0,1.801784253379563,11.17959874305052,19.0,0.03700962250185048,0.22963500120860525,1266.0,2.466009583544353,15.300942712110224,1074.0,2.0920176087888116,12.980420594633793,2458.0,4.787876426818341,48880.0,95.21212357318166,9321.0,18.156141649460437,42017.0,0.8184385835053957,19253.0,13743.0,10145.0,52.69308679166883,3598.0,18.687996675842726,854.0,2744.0,5510.0,4518.0,23.466472757492337,992.0,5.1524437749961045,7.86,20679.0,19253.0,93.10411528603898,1426.0,6.895884713961023,19253.0,13191.0,68.51399781852179,6062.0,31.486002181478213
Wilson Unincorporated,None,62655.0,1745.0,1651.0,2118.0,1941.0,4517.0,4226.0,3545.0,3246.0,2399.0,2285.0,1457.0,1357.0,2088.0,1889.0,2978.0,3131.0,4582.0,4785.0,5605.0,5753.0,4514.0,4550.0,2647.0,2532.0,927.0,1128.0,211.0,382.0,3396.0,5.420158008139813,4059.0,6.478333732343787,4684.0,7.47585986752853,2814.0,4.491261671055781,3977.0,6.347458303407549,6109.0,9.750219455749741,9367.0,14.950123693240764,10335.0,16.49509217141489,9064.0,14.4665230229032,5179.0,8.265900566594844,2055.0,3.279865932487431,593.0,0.9464527970632831,11557.0,18.4454552709281,14953.0,23.86561327906791,30811.0,49.175644401883325,16891.0,26.958742319048763,7827.0,12.49221929614556,58315.0,93.07317851727716,4340.0,2488.0,3.9709520389434205,57.327188940092164,214.0,0.3415529486872556,4.9308755760368665,351.0,0.5602106775197511,8.087557603686637,25.0,0.039901045407389674,0.5760368663594471,485.0,0.7740802809033597,11.175115207373272,777.0,1.2401244912616711,17.903225806451616,1233.0,1.9679195594924586,61422.0,98.03208044050754,4955.0,7.9083871997446336,57700.0,0.9209161280025536,23310.0,18434.0,15426.0,66.17760617760618,3008.0,12.904332904332904,991.0,2017.0,4876.0,3934.0,16.876876876876874,942.0,4.041184041184041,-5.210000000000001,24889.0,23310.0,93.65583189360763,1579.0,6.344168106392383,23310.0,20539.0,88.11239811239811,2771.0,11.887601887601889
